date,product_category,avg_price,sales_volume,avg_freight,day_of_week,month,is_weekend,price_lag_7,sales_lag_7,rolling_price_7d,price_momentum,lead_time_hrs,market_median,comp_ratio,is_holiday
31/5/2018,furniture_decor,19.5,2,14.78,3,5,0,128.455,6,121.5298639,-102.0298639,0.114444444,86.5,0.225433526,0
1/6/2018,furniture_decor,53,5,58.83,4,6,0,246.5666667,3,93.87748299,-40.87748299,9.732666667,113.0303333,0.468900679,0
2/6/2018,furniture_decor,229.9,1,12.23,5,6,1,89.96666667,3,113.8679592,116.0320408,0.389444444,96.26333333,2.38824059,0
3/6/2018,furniture_decor,79.96333333,3,64.48,6,6,1,69.9,2,115.3055782,-35.3422449,25.55101852,100.978,0.791888662,0
4/6/2018,furniture_decor,93,3,65.87,0,6,0,95,2,115.0198639,-22.01986395,0.249722222,93,1,0
5/6/2018,furniture_decor,130.2285714,7,155.35,1,6,0,48.83571429,7,126.647415,3.581156463,2.407460317,125.9855357,1.033678753,0
7/6/2018,furniture_decor,130.25,2,128,3,6,0,280.94,1,105.1202721,25.12972789,15.62,92.195,1.412766419,0
8/6/2018,furniture_decor,165,3,89.71,4,6,0,19.5,2,125.9059864,39.09401361,0.751203704,77.7,2.123552124,0
9/6/2018,furniture_decor,103.46,4,86.69,5,6,1,53,5,133.1145578,-29.65455782,14.46895833,96.3,1.074350987,0
10/6/2018,furniture_decor,69.9,2,46.14,6,6,1,229.9,1,110.257415,-40.35741497,0.319722222,79.9,0.874843554,0
11/6/2018,furniture_decor,52.245,4,54.65,0,6,0,79.96333333,3,106.2976531,-54.05265306,10.87020833,72.3375,0.722239502,0
12/6/2018,furniture_decor,57.23,3,55.72,1,6,0,93,3,101.1876531,-43.95765306,6.655925926,135.4,0.42267356,0
13/6/2018,furniture_decor,61.97444444,9,179.14,2,6,0,130.2285714,7,91.43706349,-29.46261905,1.316574074,98.27363636,0.630631436,0
14/6/2018,furniture_decor,86.66,3,47.56,3,6,0,130.25,2,85.20992063,1.450079365,15.85935185,88.625,0.977827927,0
15/6/2018,furniture_decor,108.3,6,204.85,4,6,0,165,3,77.10992063,31.19007937,19.35689815,103.32,1.048199768,0
16/6/2018,furniture_decor,85.93333333,3,70.03,5,6,1,103.46,4,74.60611111,11.32722222,18.73888889,107.8175,0.797025838,0
17/6/2018,furniture_decor,76.6,3,47.05,6,6,1,69.9,2,75.56325397,1.036746032,0.332777778,84.178,0.909976478,0
18/6/2018,furniture_decor,59.475,4,84.9,0,6,0,52.245,4,76.59611111,-17.12111111,7.999513889,98.758,0.602229693,0
19/6/2018,furniture_decor,189.9,1,35.09,1,6,0,57.23,3,95.54896825,94.35103175,36.56555556,189.9,1,0
20/6/2018,furniture_decor,113.995,2,54.6,2,6,0,61.97444444,9,102.9804762,11.01452381,0.489583333,113.995,1,0
21/6/2018,furniture_decor,68.26333333,3,47.03,3,6,0,86.66,3,100.352381,-32.08904762,0.333981481,79.96666667,0.853647353,0
22/6/2018,furniture_decor,54.8,5,87.97,4,6,0,108.3,6,92.70952381,-37.90952381,28.03127778,90.96125,0.602454342,0
23/6/2018,furniture_decor,117.9475,4,113.23,5,6,1,85.93333333,3,97.28297619,20.66452381,47.39423611,78.8975,1.494945974,0
24/6/2018,furniture_decor,79.5,4,68.93,6,6,1,76.6,3,97.6972619,-18.1972619,6.26625,85.8075,0.926492439,0
25/6/2018,furniture_decor,78.954,5,149.71,0,6,0,59.475,4,100.4799762,-21.52597619,0.316222222,79.72666667,0.990308554,0
26/6/2018,furniture_decor,176.4333333,3,141.58,1,6,0,189.9,1,98.55616667,77.87716667,12.88342593,91.3,1.932457101,0
27/6/2018,furniture_decor,84.84666667,9,272.1,2,6,0,113.995,2,94.39211905,-9.545452381,8.459660494,98.5875,0.860622966,0
28/6/2018,furniture_decor,49.54,5,78.66,3,6,0,68.26333333,3,91.71735714,-42.17735714,5.499222222,81.645,0.606773226,0
29/6/2018,furniture_decor,56,5,92.1,4,6,0,54.8,5,91.88878571,-35.88878571,0.193555556,57.9225,0.966809098,0
30/6/2018,furniture_decor,39.9,1,59.06,5,6,1,117.9475,4,80.73914286,-40.83914286,0.209722222,115.0475,0.346813273,0
1/7/2018,furniture_decor,146.9833333,6,292.91,6,7,1,79.5,4,90.37961905,56.60371429,0.242222222,89.19,1.647979968,0
2/7/2018,furniture_decor,123.9342857,7,157.27,0,7,0,78.954,5,96.80537415,27.12891156,0.250039683,73.24,1.692166654,0
3/7/2018,furniture_decor,69.9,1,19.68,1,7,0,176.4333333,3,81.58632653,-11.68632653,40.72805556,104.2766667,0.670332129,0
4/7/2018,furniture_decor,17.75,1,23.28,2,7,0,84.84666667,9,72.00108844,-54.25108844,29.84722222,79,0.224683544,0
5/7/2018,furniture_decor,89.50727273,11,211.09,3,7,0,49.54,5,77.71069882,11.7965739,27.48522727,89.74863636,0.997310671,0
6/7/2018,furniture_decor,84.6975,4,116.09,4,7,0,56,5,81.81034168,2.887158318,0.722708333,104.13,0.813382311,0
7/7/2018,furniture_decor,149,1,16.34,5,7,1,39.9,1,97.39605597,51.60394403,0.198611111,69.99,2.128875554,0
8/7/2018,furniture_decor,134.9,1,47.24,6,7,1,146.9833333,6,95.66986549,39.23013451,0.199722222,69.99,1.927418203,0
9/7/2018,furniture_decor,45,1,14.63,0,7,0,123.9342857,7,84.39353896,-39.39353896,0.1925,74.63,0.602974675,0
10/7/2018,furniture_decor,49,2,22.72,1,7,0,69.9,1,81.40782468,-32.40782468,0.234444444,95.49166667,0.513133781,0
12/7/2018,furniture_decor,185,1,82.61,3,7,0,17.75,1,105.3006818,79.69931818,0.164444444,128.135,1.443789753,0
15/7/2018,furniture_decor,59.9,1,38.52,6,7,1,89.50727273,11,101.0710714,-41.17107143,0.135833333,105,0.57047619,0
16/7/2018,furniture_decor,99,1,43.49,0,7,0,84.6975,4,103.1142857,-4.114285714,0.141666667,86.4,1.145833333,0
17/7/2018,furniture_decor,67.56666667,6,149.54,1,7,0,149,1,91.48095238,-23.91428571,19.00402778,71.53875,0.944476478,0
18/7/2018,furniture_decor,81.495,2,29.08,2,7,0,134.9,1,83.85166667,-2.356666667,0.184583333,80.6975,1.009882586,0
19/7/2018,furniture_decor,117.6857143,7,288.09,3,7,0,45,1,94.23534014,23.45037415,5.09234127,105.7525,1.112840966,0
20/7/2018,furniture_decor,57.89,10,156.05,4,7,0,49,2,95.50534014,-37.61534014,2.882472222,76.1,0.760709593,0
21/7/2018,furniture_decor,126.9333333,6,122.1,5,7,1,185,1,87.21010204,39.72323129,53.27708333,96.35,1.317419132,0
22/7/2018,furniture_decor,23.9,1,19.36,6,7,1,59.9,1,82.0672449,-58.1672449,23.92333333,76.71,0.31156303,0
23/7/2018,furniture_decor,101.1975,4,67.98,0,7,0,99,1,82.38117347,18.81632653,12.22694444,120,0.8433125,0
24/7/2018,furniture_decor,63.3,6,141.72,1,7,0,67.56666667,6,81.77164966,-18.47164966,5.114537037,76.928,0.822847338,0
25/7/2018,furniture_decor,99.45,2,31.79,2,7,0,81.495,2,84.33664966,15.11335034,0.389722222,95,1.046842105,0
26/7/2018,furniture_decor,158.9,3,70.13,3,7,0,117.6857143,7,90.22440476,68.67559524,11.86037037,95,1.672631579,0
27/7/2018,furniture_decor,49,2,45.48,4,7,0,57.89,10,88.95440476,-39.95440476,0.225,66.44333333,0.737470526,0
28/7/2018,furniture_decor,37.435,2,41.61,5,7,1,126.9333333,6,76.16892857,-38.73392857,49.80805556,63.45,0.58999212,0
29/7/2018,furniture_decor,110.2983333,6,185.17,6,7,1,23.9,1,88.51154762,21.78678571,17.305,81.3125,1.356474507,0
30/7/2018,furniture_decor,89.945,2,49.2,0,7,0,101.1975,4,86.90404762,3.040952381,19.32791667,90.079,0.998512417,0
31/7/2018,furniture_decor,127.7916667,12,202.76,1,7,0,63.3,6,96.11714286,31.67452381,8.625231481,99,1.290824916,0
1/8/2018,furniture_decor,53.42333333,12,181.59,2,8,0,99.45,2,89.54190476,-36.11857143,9.264305556,118.3533333,0.451388498,0
2/8/2018,furniture_decor,97.85,2,26.08,3,8,0,158.9,3,80.82047619,17.02952381,0.694861111,97.85,1,0
3/8/2018,furniture_decor,146.58,5,143.63,4,8,0,49,2,94.76047619,51.81952381,0.400777778,91.73875,1.597798095,0
4/8/2018,furniture_decor,60.765,6,99.02,5,8,1,37.435,2,98.09333333,-37.32833333,7.492175926,89.956,0.67549691,0
5/8/2018,furniture_decor,75.9,1,18.58,6,8,1,110.2983333,6,93.17928571,-17.27928571,0.255,77.86428571,0.974772957,0
6/8/2018,furniture_decor,163.599,10,373.42,0,8,0,89.945,2,103.7012857,59.89771429,7.899972222,109.9,1.488616924,0
7/8/2018,furniture_decor,57.45,2,37.8,1,8,0,127.7916667,12,93.65247619,-36.20247619,14.07180556,93.64,0.613519863,0
8/8/2018,furniture_decor,120.915,6,177.92,2,8,0,53.42333333,12,103.2941429,17.62085714,2.333148148,104.9814286,1.151775144,0
9/8/2018,furniture_decor,101.3,7,168.65,3,8,0,97.85,2,103.787,-2.487,6.837063492,100.1475,1.011508026,0
10/8/2018,furniture_decor,83,3,62.23,4,8,0,146.58,5,94.70414286,-11.70414286,0.298888889,92.37714286,0.898490659,0
11/8/2018,furniture_decor,71.6,3,63.27,5,8,1,60.765,6,96.252,-24.652,0.245555556,109.5666667,0.65348342,0
12/8/2018,furniture_decor,319.9,1,50.32,6,8,1,75.9,1,131.1091429,188.7908571,34.00333333,112.45,2.84481992,0
13/8/2018,furniture_decor,136.378,5,148.28,0,8,0,163.599,10,127.2204286,9.157571429,2.606666667,105.9091667,1.287688349,0
14/8/2018,furniture_decor,68.1,6,134.05,1,8,0,57.45,2,128.7418571,-60.64185714,3.215740741,101.548,0.670618821,0
15/8/2018,furniture_decor,29.99,1,12.51,2,8,0,120.915,6,115.7525714,-85.76257143,0.277222222,110.1,0.272388738,0
16/8/2018,furniture_decor,71.68571429,7,135.33,3,8,0,101.3,7,111.5219592,-39.8362449,11.40257937,95.13066667,0.753550004,0
17/8/2018,furniture_decor,71.23333333,9,111.94,4,8,0,83,3,109.8410068,-38.60767347,5.970617284,88.35,0.806262969,0
18/8/2018,furniture_decor,165.9333333,3,54.48,5,8,1,71.6,3,123.3171973,42.61613605,0.275092593,92.915,1.78586163,0
19/8/2018,furniture_decor,140.4,2,78.13,6,8,1,319.9,1,97.67434014,42.72565986,24.36625,94.36,1.48791861,0
20/8/2018,furniture_decor,93.78,5,85.45,0,8,0,136.378,5,91.58891156,2.191088435,7.225444444,82.745,1.133361532,0
21/8/2018,furniture_decor,81.386,5,106.7,1,8,0,68.1,6,93.48691156,-12.10091156,15.77466667,85.521,0.951649303,0
22/8/2018,furniture_decor,43.5,1,23.11,2,8,0,29.99,1,95.41691156,-51.91691156,0.26,53.93333333,0.806551298,0
23/8/2018,furniture_decor,82.23333333,3,55.91,3,8,0,71.68571429,7,96.92371429,-14.69038095,3.076666667,76.3,1.077763215,0
24/8/2018,furniture_decor,207,1,27.75,4,8,0,71.23333333,9,116.3189524,90.68104762,24.04416667,79.495,2.603937355,0
26/8/2018,furniture_decor,87,2,54.89,6,8,1,165.9333333,3,105.0427619,-18.0427619,0.246388889,86.45,1.006362059,0
28/8/2018,furniture_decor,19.9,1,7.56,1,8,0,140.4,2,87.82847619,-67.92847619,10.56916667,41.8,0.476076555,0
29/1/2017,furniture_living_room,209.99,1,50,6,1,1,,,,,37.62638889,122.0878571,1.719990873,0
30/1/2017,furniture_living_room,103.99,1,18,0,1,0,,,,,11.01472222,92.1,1.129098806,0
31/1/2017,furniture_living_room,103.99,3,111.72,1,1,0,,,,,0.256574074,69.9,1.48769671,0
7/3/2017,furniture_living_room,68.9,1,20.8,1,3,0,,,,,0.198611111,118.81,0.579917515,0
20/3/2017,furniture_living_room,103.97,5,120.05,0,3,0,,,,,0,103.935,1.000336749,0
26/3/2017,furniture_living_room,129.9,1,23.9,6,3,1,,,,,0.161111111,69.87,1.859167024,0
12/4/2017,furniture_living_room,208.41,4,140.75,2,4,0,,,132.7357143,75.67428571,0.205416667,152.22,1.369136776,0
5/5/2017,furniture_living_room,121.935,2,58.19,4,5,0,209.99,1,120.1564286,1.778571429,12.88916667,85.225,1.430742153,0
7/5/2017,furniture_living_room,39.9,1,15.28,6,5,1,103.99,1,111.0007143,-71.10071429,0.154722222,71.95,0.554551772,0
8/5/2017,furniture_living_room,103.97,1,45.19,0,5,0,103.99,3,110.9978571,-7.027857143,0.205277778,94.725,1.097598311,0
11/5/2017,furniture_living_room,103.97,1,45.19,3,5,0,68.9,1,116.0078571,-12.03785714,0.173333333,129.99,0.799830756,0
17/5/2017,furniture_living_room,103.97,1,25.04,2,5,0,103.97,5,116.0078571,-12.03785714,0.105,89.9,1.15650723,0
18/5/2017,furniture_living_room,103.97,2,90.38,3,5,0,129.9,1,112.3035714,-8.333571429,0.211111111,103.435,1.00517233,0
24/5/2017,furniture_living_room,34.9,1,25.19,2,5,0,208.41,4,87.51642857,-52.61642857,0.179166667,79.4,0.439546599,0
25/5/2017,furniture_living_room,103.97,1,25.04,3,5,0,121.935,2,84.95,19.02,0.135,103.97,1,0
31/5/2017,furniture_living_room,103.97,2,50.08,2,5,0,39.9,1,94.10285714,9.867142857,41.40055556,101.0775,1.028616656,0
8/6/2017,furniture_living_room,103.97,2,50.08,3,6,0,103.97,1,94.10285714,9.867142857,0.243611111,104.5,0.99492823,0
9/6/2017,furniture_living_room,103.97,1,45.19,4,6,0,103.97,1,94.10285714,9.867142857,0.245,102.7683333,1.011692966,0
3/7/2017,furniture_living_room,125.9,1,29.92,0,7,0,103.97,1,97.23571429,28.66428571,0.158055556,77.24428571,1.629894028,0
11/7/2017,furniture_living_room,569,1,68.13,1,7,0,103.97,2,163.6685714,405.3314286,27.78027778,76.95,7.394411956,0
16/7/2017,furniture_living_room,99.99,2,72.72,6,7,1,34.9,1,172.9671429,-72.97714286,0.175555556,85.8825,1.16426513,0
19/7/2017,furniture_living_room,82.435,2,63.23,2,7,0,103.97,1,169.8907143,-87.45571429,0.206944444,70.746,1.165224889,0
20/7/2017,furniture_living_room,114.97,3,75.33,3,7,0,103.97,2,171.4621429,-56.49214286,32.675,107.45,1.06998604,0
21/7/2017,furniture_living_room,329.9,1,46.39,4,7,0,103.97,2,203.7378571,126.1621429,0.273888889,48.744,6.768012473,0
27/7/2017,furniture_living_room,139.9,1,31.73,3,7,0,103.97,1,208.8707143,-68.97071429,0.271944444,55.675,2.512797485,0
1/8/2017,furniture_living_room,114.97,1,45.26,1,8,0,125.9,1,207.3092857,-92.33928571,29.62611111,100.2833333,1.14645172,0
4/8/2017,furniture_living_room,74.9,1,17.77,4,8,0,569,1,136.7235714,-61.82357143,20.20611111,74.4,1.00672043,0
8/8/2017,furniture_living_room,134.97,1,25.25,1,8,0,99.99,2,141.7207143,-6.750714286,15.26388889,110.725,1.218965907,0
15/8/2017,furniture_living_room,115.97,1,45.27,1,8,0,82.435,2,146.5114286,-30.54142857,16.19611111,91.86928571,1.262337016,0
20/8/2017,furniture_living_room,19.9,2,28.16,6,8,1,114.97,3,132.93,-113.03,30.01777778,55,0.361818182,0
21/8/2017,furniture_living_room,54.9,1,25.22,0,8,0,329.9,1,93.64428571,-38.74428571,0.209166667,70.66333333,0.77692344,0
22/8/2017,furniture_living_room,79.9,1,25.84,1,8,0,139.9,1,85.07285714,-5.172857143,0.221944444,79.37142857,1.006659467,0
24/8/2017,furniture_living_room,125.9,1,27.2,3,8,0,114.97,1,86.63428571,39.26571429,0.199166667,82.98,1.517233068,0
27/8/2017,furniture_living_room,125.9,1,29.92,6,8,1,74.9,1,93.92,31.98,0.133333333,94.04,1.338792003,0
8/9/2017,furniture_living_room,139.9,1,20.89,4,9,0,134.97,1,94.62428571,45.27571429,23.46944444,88.1725,1.586662508,0
10/9/2017,furniture_living_room,123,1,35.38,6,9,1,115.97,1,95.62857143,27.37142857,0.173333333,118.8,1.035353535,0
4/10/2017,furniture_living_room,46.99,2,50.44,2,10,0,19.9,2,99.49857143,-52.50857143,0.160555556,64.738,0.725848806,0
5/10/2017,furniture_living_room,42.9,2,35.94,3,10,0,54.9,1,97.78428571,-54.88428571,0.157222222,89.185,0.481022593,0
17/10/2017,furniture_living_room,199.94,1,41.79,1,10,0,79.9,1,114.9328571,85.00714286,0.3325,75.54,2.646809637,0
21/10/2017,furniture_living_room,24.99,2,30.56,5,10,1,125.9,1,100.5171429,-75.52714286,0.293333333,64.445,0.387772519,0
21/11/2017,furniture_living_room,569.9,1,119.29,1,11,0,125.9,1,163.9457143,405.9542857,11.93166667,107.4,5.306331471,0
23/11/2017,furniture_living_room,32.99,1,20.84,3,11,0,139.9,1,148.6728571,-115.6828571,20.29166667,84.995,0.388140479,0
24/11/2017,furniture_living_room,294.675,4,270.46,4,11,0,123,1,173.1978571,121.4771429,2.376736111,98.08020833,3.004428773,0
1/12/2017,furniture_living_room,18.4,2,39.18,4,12,0,46.99,2,169.1135714,-150.7135714,0.242222222,133.245,0.138091486,0
3/12/2017,furniture_living_room,179.99,1,21.17,6,12,1,42.9,2,188.6978571,-8.707857143,0.778055556,87.495,2.057146123,0
13/12/2017,furniture_living_room,54.9,1,15.56,2,12,0,199.94,1,167.9778571,-113.0778571,0.128333333,87.5685,0.626937769,0
2/1/2018,furniture_living_room,109.97,1,61.51,1,1,0,24.99,2,180.1178571,-70.14785714,23.86888889,102.2575,1.075422341,0
4/1/2018,furniture_living_room,54.99,1,15.28,3,1,0,569.9,1,106.5592857,-51.56928571,13.66694444,91.25,0.602630137,0
20/1/2018,furniture_living_room,59.99,1,22.74,5,1,1,32.99,1,110.4164286,-50.42642857,0.489444444,70.229,0.854205528,0
21/1/2018,furniture_living_room,139.9,1,23.78,6,1,1,294.675,4,88.30571429,51.59428571,32.82,98.63333333,1.418384589,0
22/1/2018,furniture_living_room,59.99,1,15.28,0,1,0,18.4,2,94.24714286,-34.25714286,0.424444444,83.52,0.718271073,0
4/2/2018,furniture_living_room,139.9,1,39.97,6,2,1,179.99,1,88.52,51.38,43.53555556,59.99,2.332055343,0
6/2/2018,furniture_living_room,59.99,1,15.28,1,2,0,54.9,1,89.24714286,-29.25714286,0.237222222,78.2847619,0.766304943,0
2/3/2018,furniture_living_room,329.9,1,25.11,4,3,0,109.97,1,120.6657143,209.2342857,0.250277778,87.12583333,3.786477413,0
4/3/2018,furniture_living_room,272.9,1,56.35,6,3,1,54.99,1,151.7957143,121.1042857,0.491666667,87.30777778,3.125723812,0
11/3/2018,furniture_living_room,29,1,18.23,6,3,1,59.99,1,147.3685714,-118.3685714,30.09972222,61.49,0.471621402,0
12/3/2018,furniture_living_room,179.9,1,36.39,0,3,0,139.9,1,153.0828571,26.81714286,23.9525,101.9,1.76545633,0
13/3/2018,furniture_living_room,139.9,1,25.63,1,3,0,59.99,1,164.4985714,-24.59857143,0.631388889,95.425,1.466072832,0
14/3/2018,furniture_living_room,309.99,1,161.36,2,3,0,139.9,1,188.7971429,121.1928571,0.695,96.06444444,3.226896296,0
3/4/2018,furniture_living_room,179.9,1,36.39,1,4,0,59.99,1,205.9271429,-26.02714286,28.08972222,86.975,2.068410463,0
4/4/2018,furniture_living_room,529.99,1,33.96,2,4,0,329.9,1,234.5114286,295.4785714,0.253611111,76.2,6.955249344,0
5/4/2018,furniture_living_room,54.9,1,33.92,3,4,0,272.9,1,203.3685714,-148.4685714,0.215,117.682619,0.466508992,0
11/4/2018,furniture_living_room,179.99,1,42.21,2,4,0,29,1,224.9385714,-44.94857143,27.24472222,125,1.43992,0
14/4/2018,furniture_living_room,179.9,1,21.65,5,4,1,179.9,1,224.9385714,-45.03857143,0.365277778,118.3741667,1.519757267,0
18/4/2018,furniture_living_room,116.94,1,9.58,2,4,0,139.9,1,221.6585714,-104.7185714,0.375,91.84666667,1.273208971,0
20/4/2018,furniture_living_room,299.99,1,14.53,4,4,0,309.99,1,220.23,79.76,101.1552778,99.56125,3.013120064,0
21/4/2018,furniture_living_room,75,1,38.82,5,4,1,179.9,1,205.2442857,-130.2442857,73.48027778,73.79333333,1.016351974,1
24/4/2018,furniture_living_room,324.99,1,79.56,1,4,0,529.99,1,175.9585714,149.0314286,24.02805556,98.395,3.302911733,0
25/4/2018,furniture_living_room,205.2633333,3,114.99,2,4,0,54.9,1,197.4390476,7.824285714,0.19787037,87,2.359348659,0
29/4/2018,furniture_living_room,109.9,1,21.16,6,4,1,179.99,1,187.4261905,-77.52619048,34.34972222,109.9,1,0
2/5/2018,furniture_living_room,139.9,1,21.37,2,5,0,179.9,1,181.7119048,-41.81190476,0.773055556,99.9,1.4004004,0
3/5/2018,furniture_living_room,319.99,1,88.5,3,5,0,116.94,1,210.7190476,109.2709524,0.8325,95.0375,3.366986716,0
29/5/2018,furniture_living_room,89,1,18.2,1,5,0,299.99,1,180.577619,-91.57761905,0.365277778,78.725,1.130517625,0
30/5/2018,furniture_living_room,329.48,3,87.12,2,5,0,75,1,216.9319048,112.5480952,0.170555556,110,2.995272727,0
16/6/2018,furniture_living_room,84.5,2,56.33,5,6,1,324.99,1,182.5761905,-98.07619048,0.327916667,107.8175,0.783731769,0
25/6/2018,furniture_living_room,99,1,33.17,0,6,0,205.2633333,3,167.3957143,-68.39571429,1.698611111,79.72666667,1.241742621,0
27/6/2018,furniture_living_room,99,1,64.06,2,6,0,109.9,1,165.8385714,-66.83857143,2.623888889,98.5875,1.0041841,0
28/6/2018,furniture_living_room,99.99,1,23.5,3,6,0,139.9,1,160.1371429,-60.14714286,0.923888889,81.645,1.224692265,0
1/7/2018,furniture_living_room,99,1,33.17,6,7,1,319.99,1,128.5671429,-29.56714286,0.385555556,89.19,1.109989909,0
7/7/2018,furniture_living_room,69.99,1,49,5,7,1,89,1,125.8514286,-55.86142857,3.083333333,69.99,1,0
8/7/2018,furniture_living_room,69.99,1,17.12,6,7,1,329.48,3,88.78142857,-18.79142857,0.279722222,69.99,1,0
13/7/2018,furniture_living_room,24.9,1,27.12,4,7,0,84.5,2,80.26714286,-55.36714286,0.137777778,67.42,0.369326609,0
18/7/2018,furniture_living_room,72.99,3,90.93,2,7,0,99,1,76.55142857,-3.561428571,0.500277778,80.6975,0.904488987,0
20/7/2018,furniture_living_room,72.99,1,88.02,4,7,0,99,1,72.83571429,0.154285714,0.258333333,76.1,0.95913272,0
21/7/2018,furniture_living_room,179.9,1,23.01,5,7,1,99.99,1,84.25142857,95.64857143,0.262777778,96.35,1.867151012,0
23/7/2018,furniture_living_room,72.99,1,49.02,0,7,0,99,1,80.53571429,-7.545714286,2.651666667,120,0.60825,0
29/7/2018,furniture_living_room,839.99,1,174.49,6,7,1,69.99,1,190.5357143,649.4542857,23.93222222,81.3125,10.33039201,0
30/7/2018,furniture_living_room,24.9,1,22.97,0,7,0,69.99,1,184.0942857,-159.1942857,0.506111111,90.079,0.276424028,0
31/7/2018,furniture_living_room,329,1,60.31,1,7,0,24.9,1,227.5371429,101.4628571,0.180277778,99,3.323232323,0
1/8/2018,furniture_living_room,169.99,1,24.18,2,8,0,72.99,3,241.3942857,-71.40428571,0.293055556,118.3533333,1.436292458,0
2/8/2018,furniture_living_room,119.9,1,59.92,3,8,0,72.99,1,248.0957143,-128.1957143,0.379444444,97.85,1.225344916,0
5/8/2018,furniture_living_room,99,1,44.49,6,8,1,179.9,1,236.5385714,-137.5385714,0.173055556,77.86428571,1.271442987,0
6/8/2018,furniture_living_room,49.99,1,44.15,0,8,0,72.99,1,233.2528571,-183.2628571,0.201388889,109.9,0.454868062,0
10/8/2018,furniture_living_room,329.9,1,68.84,4,8,0,839.99,1,160.3828571,169.5171429,0.279722222,92.37714286,3.571229741,0
11/8/2018,furniture_living_room,245.445,2,154.94,5,8,1,24.9,1,191.8892857,53.55571429,0.215277778,109.5666667,2.240142988,0
15/8/2018,furniture_living_room,169.99,1,41.48,2,8,0,329,1,169.1735714,0.816428571,9.085833333,110.1,1.543960036,0
19/8/2018,furniture_living_room,99,1,30.49,6,8,1,169.99,1,159.0321429,-60.03214286,23.99388889,94.36,1.049173379,0
20/8/2018,furniture_living_room,74.99,1,17.16,0,8,0,119.9,1,152.6164286,-77.62642857,0.3375,82.745,0.906278325,0
23/8/2018,furniture_living_room,53.3,2,25.34,3,8,0,99,1,146.0878571,-92.78785714,0.25,76.3,0.698558322,0
16/8/2017,furniture_mattress_and_upholstery,109.4,1,41.57,2,8,0,,,,,1.341666667,59.4,1.841750842,0
3/12/2017,furniture_mattress_and_upholstery,85,1,36.69,6,12,1,,,,,0.331666667,87.495,0.971484085,0
6/12/2017,furniture_mattress_and_upholstery,249,1,9.33,2,12,0,,,,,0.175555556,104.34,2.386428982,0
13/12/2017,furniture_mattress_and_upholstery,85,1,36.69,2,12,0,,,,,0.35,87.5685,0.970668677,0
18/12/2017,furniture_mattress_and_upholstery,85,1,36.69,0,12,0,,,,,1.931944444,91.26666667,0.931336742,0
20/12/2017,furniture_mattress_and_upholstery,85,1,36.69,2,12,0,,,,,0.21,85,1,0
11/1/2018,furniture_mattress_and_upholstery,75,1,62.35,3,1,0,,,110.4857143,-35.48571429,0.182222222,106.3571429,0.705171256,0
18/1/2018,furniture_mattress_and_upholstery,249,1,17.18,3,1,0,109.4,1,130.4285714,118.5714286,0.1975,79.99,3.112889111,0
21/1/2018,furniture_mattress_and_upholstery,75,1,62.35,6,1,1,85,1,129,-54,26.94611111,98.63333333,0.760392024,0
28/1/2018,furniture_mattress_and_upholstery,75,1,36.62,6,1,1,249,1,104.1428571,-29.14285714,0.1375,82.165,0.91279742,0
7/2/2018,furniture_mattress_and_upholstery,75,1,42.76,2,2,0,85,1,102.7142857,-27.71428571,0.3175,74.13333333,1.011690647,0
21/2/2018,furniture_mattress_and_upholstery,75,1,62.35,2,2,0,85,1,101.2857143,-26.28571429,27.39611111,80.22,0.934928945,0
25/2/2018,furniture_mattress_and_upholstery,44.7,1,68.5,6,2,1,85,1,95.52857143,-50.82857143,0.640277778,83.2875,0.536695182,0
6/3/2018,furniture_mattress_and_upholstery,110,1,23.99,1,3,0,75,1,100.5285714,9.471428571,24.73916667,110,1,0
18/3/2018,furniture_mattress_and_upholstery,110,1,38.97,6,3,1,249,1,80.67142857,29.32857143,0.306666667,97.45,1.128783992,0
20/3/2018,furniture_mattress_and_upholstery,110,1,38.97,1,3,0,75,1,85.67142857,24.32857143,0.361111111,107.525,1.023017903,0
3/7/2018,furniture_mattress_and_upholstery,129.9,1,11.93,1,7,0,75,1,93.51428571,36.38571429,42.60611111,104.2766667,1.245724515,0
8/10/2016,garden_tools,69.99,1,12.09,5,10,1,,,,,2.677777778,64.945,1.077681115,0
11/1/2017,garden_tools,380,1,39.06,2,1,0,,,,,0.174722222,294.95,1.288353958,0
15/1/2017,garden_tools,380,1,39.06,6,1,1,,,,,0.155,93.68888889,4.05597723,0
17/1/2017,garden_tools,157,1,18.85,1,1,0,,,,,0.200277778,118.21,1.328144827,0
18/1/2017,garden_tools,33.99,1,16.6,2,1,0,,,,,0.161944444,70.83,0.479881406,0
22/1/2017,garden_tools,129.99,1,16.02,6,1,1,,,,,0.178055556,101.45,1.281320848,0
23/1/2017,garden_tools,144.99,2,53.9,0,1,0,,,185.1371429,-40.14714286,0.200277778,147.445,0.983349724,0
24/1/2017,garden_tools,36.5,2,29.67,1,1,0,69.99,1,180.3528571,-143.8528571,0.175,69.9,0.522174535,0
30/1/2017,garden_tools,39.9,1,18,0,1,0,380,1,131.7671429,-91.86714286,37.04888889,92.1,0.433224756,0
31/1/2017,garden_tools,255.9,1,18,1,1,0,380,1,114.0385714,141.8614286,28.3425,69.9,3.660944206,0
1/2/2017,garden_tools,39.9,1,26.61,2,2,0,157,1,97.31,-57.41,13.70027778,77.445,0.515204339,0
